region,date,dis,id,catg,target
106,7/11/1984,69,113161,11,0
310,7/4/2017,62,113162,11,0
306,24/6/2003,63,113163,11,0
309,4/10/2000,62,113164,11,0
104,28/9/2000,69,113165,11,0
101,30/12/1995,60,113167,11,0
310,7/9/1993,62,113169,11,0
104,24/10/2011,69,113170,11,0
311,8/12/1989,63,113172,11,0
101,15/9/2011,60,113173,11,0
107,9/5/1981,69,113174,11,0
303,9/2/2015,62,113176,11,0
101,12/4/2014,60,113178,11,0
101,1/4/2011,60,11318,11,0
104,16/1/2014,69,113180,11,0
101,24/5/1985,60,113181,11,0
304,13/3/2013,62,113183,11,1
311,24/5/2016,63,113184,11,1
312,26/4/2011,63,113185,12,0
310,17/1/2018,62,113186,11,0
311,17/12/1993,63,113187,11,0
101,26/1/2006,60,113188,11,0
313,26/6/2009,63,113189,11,0
301,12/3/2012,62,11319,11,0
303,27/9/1990,62,113190,11,0
101,23/11/2009,63,113191,11,0
104,19/5/2005,69,113192,11,0
101,25/5/2007,60,113193,11,0
101,22/7/2005,60,113194,11,0
310,30/4/1985,62,113195,11,1
103,28/10/2013,69,113196,11,0
313,30/9/1999,63,113198,11,0
310,17/10/2015,62,113199,11,0
311,29/9/1992,63,1132,11,0
103,11/2/1994,69,113200,11,0
303,21/7/1980,62,113202,11,0
101,31/1/2005,60,113203,11,0
101,20/5/2013,60,113204,11,0
104,1/4/2014,69,113206,11,1
311,12/9/2009,63,113208,11,0
101,26/2/2002,60,113209,11,0
104,11/3/2010,69,11321,11,0
101,11/9/2015,60,113211,11,0
306,12/5/2011,63,113212,11,0
101,27/12/2003,60,113215,11,0
311,23/12/2010,63,113217,11,1
101,21/2/1978,60,113219,11,0
310,1/11/2010,62,113220,11,0
101,12/9/1981,60,113221,11,0
101,31/12/1983,60,113223,11,0
101,1/12/1989,60,113224,11,0
101,1/4/2005,60,113226,11,0
101,4/4/2001,60,113227,11,0
302,28/4/2003,62,113228,11,0
107,21/4/2014,69,11323,11,0
107,25/4/2009,69,113232,11,0
103,14/5/2009,69,113234,11,0
379,25/5/2000,63,113235,11,0
301,19/4/2018,62,113236,11,0
313,30/11/2005,63,113237,11,0
312,7/5/1990,63,113238,11,0
304,3/8/2016,62,113240,11,0
101,10/11/2008,60,113242,11,0
306,22/11/2014,63,113244,11,0
101,29/5/1998,60,113245,11,0
101,13/3/1980,60,113246,11,0
311,23/6/2011,63,113247,11,0
104,16/11/1995,69,113249,11,0
103,7/9/2011,69,11325,11,0
312,24/3/1989,63,113251,11,0
101,28/9/2005,60,113252,11,0
301,6/12/2013,62,113253,11,0
104,4/6/1997,69,113254,12,1
107,9/12/1983,69,113255,11,0
101,13/9/2006,63,113256,11,0
103,29/7/2013,69,113257,11,0
312,26/5/2005,63,113258,11,0
103,18/11/2010,69,113260,51,0
310,2/7/2001,62,113261,11,0
101,31/5/2004,60,113262,11,0
301,11/10/2016,62,113263,11,0
104,7/12/1992,69,113265,11,0
103,19/9/2011,69,113266,11,0
101,26/5/2014,60,113268,11,0
104,27/9/1999,69,11327,12,0
101,1/12/2011,60,113270,11,0
101,23/10/1985,60,113271,11,1
101,25/9/2008,60,113272,11,0
104,14/8/2012,69,113273,11,0
101,18/12/2002,60,113274,11,0
101,9/12/1978,60,113275,11,0
101,27/12/2003,60,113277,11,0
312,19/11/2018,63,113278,11,0
104,15/4/1985,69,11328,11,0
306,4/2/2017,63,113280,11,0
313,27/2/1986,63,113281,11,0
371,2/12/2013,62,113283,11,0
101,26/12/2002,63,113285,11,0
104,19/12/2011,69,113286,11,0
101,19/6/1990,60,113287,11,0
101,21/4/2000,60,113288,11,0
312,18/2/2014,63,113289,11,0
101,24/10/2008,60,11329,11,0
104,17/12/2009,69,113292,11,0
371,19/5/1993,62,113293,11,0
101,12/7/1999,60,113295,11,0
101,23/2/2015,60,113297,11,0
101,24/12/2010,63,113298,11,0
311,29/11/2013,63,113299,11,0
301,24/8/2005,62,113300,11,0
371,27/10/2015,62,113302,11,0
101,30/6/1990,60,113303,11,0
310,12/11/2013,62,113305,11,0
101,1/3/1999,60,113307,11,0
312,21/4/2009,63,113309,11,0
310,21/12/1988,62,11331,11,0
101,15/5/1990,60,113311,11,0
104,14/12/2012,69,113312,11,0
306,11/1/1978,63,113313,11,0
107,8/11/1994,69,113314,11,0
104,24/4/2009,69,113315,51,0
106,15/8/1984,69,113316,11,0
371,1/12/2008,62,113317,11,0
106,30/9/2014,69,113318,11,0
308,1/8/2009,62,113319,11,0
302,4/4/2016,62,113323,11,0
306,22/4/2003,63,113324,11,0
311,21/5/2014,63,113325,11,0
306,6/12/2017,63,113326,11,0
104,16/5/2002,69,113328,11,0
104,3/8/2010,69,113329,11,0
103,28/3/2011,69,113330,11,0
306,25/10/1988,63,113331,11,0
101,24/6/2002,60,113332,11,0
101,19/3/2004,60,113333,11,0
311,21/4/2000,63,113337,11,0
101,22/12/2016,60,113338,11,0
101,17/12/1984,60,11334,11,0
311,21/11/1985,63,113340,11,0
104,7/12/2012,69,113341,11,0
101,23/2/2007,60,113342,11,0
313,14/10/1988,63,113343,11,0
312,12/4/2011,63,113344,11,0
101,2/2/2001,60,113348,11,0
103,11/7/1979,69,113349,11,0
107,26/10/1982,69,11335,11,0
104,21/12/2005,69,113350,11,0
313,29/2/2000,63,113351,11,0
301,27/12/2006,62,113353,11,0
307,22/12/1987,62,113356,11,0
101,21/2/1978,60,113358,11,0
371,27/4/2012,62,113359,11,0
101,30/7/2013,60,113360,11,0
104,29/9/1993,69,113361,11,1
309,3/2/2017,62,113363,11,0
303,24/10/2011,62,113364,11,0
310,26/12/2016,62,113365,11,0
301,5/5/2008,62,113366,11,0
311,23/8/1995,63,113369,11,0
104,19/10/1982,69,11337,11,0
302,29/5/2000,62,113370,11,0
107,29/5/2012,69,113371,11,0
101,26/9/2007,60,113372,11,0
379,18/3/2014,63,113373,11,0
101,10/6/1993,60,113374,11,0
310,23/5/2001,62,113375,11,0
101,27/3/2014,60,113376,11,0
107,29/8/2006,69,113377,11,1
308,22/9/2015,63,113378,11,0
310,11/4/2008,62,11338,11,0
101,19/5/1998,60,113380,11,0
310,31/12/1999,62,113381,11,0
101,4/4/1990,60,113383,11,0
104,22/4/2017,69,113384,11,0
301,9/11/2006,62,113385,11,0
311,7/12/1987,63,113386,11,0
303,4/12/2006,62,113388,11,0
104,4/2/2008,69,113389,11,0
301,30/10/2010,62,11339,11,1
312,23/12/2016,63,113390,11,0
107,23/9/2010,69,113394,11,0
311,30/6/1995,63,113396,11,0
301,20/4/2011,62,113398,11,0
310,9/9/2011,62,1134,11,0
308,8/3/2016,63,11340,11,0
101,8/12/1994,60,113400,11,0
309,17/10/2013,62,113401,11,0
107,7/5/2011,69,113403,11,0
302,6/5/1981,62,113404,11,0
305,20/6/1984,62,113405,12,0
303,31/5/2017,62,113406,11,0
101,5/6/2013,60,113408,11,0
101,19/4/1979,60,113409,11,0
310,4/4/2008,62,11341,11,0
104,31/1/2015,69,113411,11,0
379,20/12/2005,63,113414,11,0
301,29/12/2000,62,113417,11,0
104,11/5/2011,69,11342,11,0
306,1/4/1981,63,113420,11,0
302,25/11/1991,62,113421,11,0
310,29/6/1988,62,113422,11,0
301,13/9/2005,62,113427,11,0
107,20/11/2015,69,113428,11,0
101,10/8/1987,60,113429,12,0
306,8/9/2009,63,113431,11,0
101,20/12/1996,60,113432,11,0
107,19/9/2011,69,113433,11,0
313,11/9/2013,63,113434,11,0
101,9/3/1999,60,113435,11,0
301,20/9/2013,62,113436,11,0
101,27/5/2009,60,11344,11,0
101,10/11/1995,60,113442,11,0
101,5/9/2014,60,113443,11,0
101,20/5/2013,60,113445,11,0
305,19/7/2011,62,113446,11,0
101,24/9/2001,60,113447,11,0
101,8/11/1978,60,113448,11,0
312,13/6/2015,63,113449,11,0
311,21/3/2013,63,11345,11,0
371,7/2/2002,62,113451,11,0
310,9/6/2018,62,113452,11,0
104,24/11/2009,69,113453,11,0
101,27/3/2012,60,113454,11,0
101,3/6/2014,60,113456,11,0
101,22/4/2008,60,113457,11,0
302,15/12/2014,62,113458,11,0
312,30/11/1994,63,11346,11,0
306,17/9/1979,63,113460,11,0
302,21/12/2015,62,113463,11,0
101,8/6/2006,60,113464,11,0
104,15/4/1997,69,113465,11,0
301,12/3/2010,62,113467,11,0
307,29/10/2015,62,113468,11,0
101,3/9/2014,60,113469,11,0
103,19/11/2008,69,113471,11,0
101,23/2/1998,60,113474,11,0
301,30/3/1984,62,113478,11,0
104,23/1/2012,69,113479,11,0
103,22/10/1996,69,11348,11,0
107,10/6/2009,69,113480,11,1
101,19/3/2007,60,113481,11,0
309,19/9/2015,62,113482,11,0
101,31/10/1989,60,113485,11,0
103,28/2/2017,69,113487,11,0
302,27/10/2007,62,113488,11,0
107,11/10/2012,69,113491,11,0
307,17/10/1981,62,113492,11,0
104,24/10/1978,69,113496,51,1
101,10/1/2014,60,113498,11,0
101,3/12/2009,60,113499,11,0
310,7/8/2015,62,1135,11,0
306,30/8/1989,63,11350,11,0
304,28/7/2006,62,113500,11,0
101,20/10/2012,60,113501,11,0
103,25/10/2008,69,113502,11,1
103,1/11/2013,69,113503,11,1
107,13/10/1997,69,113504,11,1
105,3/5/2011,69,113505,11,0
372,21/5/2002,63,113506,11,0
101,20/8/1984,60,113508,11,0
104,16/9/2016,69,11351,11,0
105,22/9/1988,69,113513,11,0
101,10/11/2006,60,113514,11,0
107,11/2/2014,69,113515,11,0
301,5/11/1984,62,113516,11,0
101,26/3/1997,60,113517,11,0
103,11/12/2013,69,113518,11,0
104,13/11/1980,69,113519,11,1
101,15/7/1980,60,113520,11,0
101,20/12/2013,60,113521,11,0
311,31/12/2004,63,113522,11,1
101,31/7/2009,60,113523,11,0
104,9/7/2007,69,113524,11,0
313,28/6/1982,63,113525,11,0
101,12/6/2007,60,113527,11,0
371,13/3/2001,62,113528,11,0
303,28/10/2013,62,113529,11,0
304,7/11/2016,62,11353,11,0
101,9/11/2016,60,113530,11,0
301,30/12/1991,62,113531,11,0
107,8/7/1997,69,113532,11,0
104,27/10/2016,69,113533,11,0
307,9/10/2000,62,113534,11,0
104,5/8/2009,69,113535,11,0
306,21/11/2012,63,11354,11,0
103,22/7/2011,69,113540,11,0
101,21/7/2012,60,113541,11,0
312,13/9/1988,63,113542,11,0
309,16/11/1994,62,113543,11,0
305,22/10/2014,62,113544,11,0
101,29/5/2011,60,113545,11,0
107,28/10/2004,69,113546,11,0
101,24/6/1994,60,113547,11,0
101,22/12/2016,63,113548,11,0
311,15/6/1993,63,113549,11,0
104,29/8/1994,69,11355,11,0
311,28/10/2013,63,113550,11,0
303,29/3/1980,62,113551,11,0
304,21/7/2007,62,113552,11,0
306,19/2/2008,63,113553,11,0
104,31/10/2000,69,113556,11,0
309,15/9/1995,62,113557,11,0
311,7/11/2012,63,113560,11,1
103,12/8/2010,69,113561,11,0
101,31/12/2009,60,113562,11,0
301,26/3/2004,62,113563,11,0
101,3/3/2011,60,113564,11,0
101,31/5/2010,60,113566,51,0
103,17/4/1982,69,113568,11,0
301,13/3/1996,62,113569,11,0
302,21/1/2017,62,11357,11,0
312,30/5/2002,63,113570,11,0
101,27/6/2011,60,113574,11,0
104,21/5/2009,69,113575,11,0
310,17/3/2012,62,113576,11,0
301,31/10/2001,62,113577,11,0
104,12/6/2007,69,113579,11,0
371,23/1/2013,62,11358,11,0
312,12/12/2012,63,113580,11,0
301,10/6/1983,62,113581,11,0
107,20/12/2011,69,113583,11,0
101,19/5/2008,60,113584,11,0
311,16/4/2016,63,113585,11,0
104,2/6/2012,69,113586,11,0
303,8/10/2015,62,113587,11,0
301,10/12/2013,62,113588,11,1
107,4/10/2012,69,113589,11,0
303,3/12/2007,62,11359,11,0
371,4/3/2016,62,113590,11,0
103,29/11/2011,69,113591,11,1
311,21/12/1994,63,113592,11,0
101,30/12/1978,60,113593,11,0
107,15/12/2007,69,113595,11,0
306,22/2/1991,63,113596,11,0
104,23/12/2009,69,113597,11,0
107,29/9/2000,69,113598,11,0
107,5/12/2015,69,1136,11,0
101,31/12/2008,60,113604,11,0
105,22/10/1996,69,113606,11,0
303,6/11/2018,62,113607,11,0
104,31/12/2014,69,113609,11,0
101,3/3/2000,60,113610,11,0
101,21/5/2012,60,113611,11,0
107,27/9/1977,69,113612,11,0
304,25/6/1997,62,113613,11,0
104,15/9/2003,69,113614,11,0
311,7/5/2016,63,113615,11,0
101,3/10/2000,60,113616,11,0
309,15/12/2011,62,113618,11,0
101,24/4/2007,60,113620,11,0
302,15/1/2008,62,113622,11,1
104,4/11/2009,69,113623,11,0
103,14/12/2016,69,113624,11,0
302,25/10/2011,62,113627,11,0
306,22/12/2015,63,113628,11,0
101,3/12/2014,60,11363,11,1
301,20/5/1983,62,113631,11,0
101,4/4/1978,60,113632,11,0
107,7/9/2011,69,113635,11,0
308,19/1/2018,63,113636,11,0
101,9/3/1990,60,113637,11,0
107,21/9/2017,69,113639,11,0
313,14/12/2016,63,11364,11,0
101,25/12/1984,60,113643,11,0
101,25/2/1983,60,113644,11,0
101,26/12/1978,60,113645,11,0
312,27/11/2013,63,113646,11,0
310,15/6/1998,62,113648,11,0
312,5/9/2018,63,113649,11,0
107,7/5/2011,69,113651,11,0
101,21/10/1998,60,113653,11,0
101,7/6/2013,60,113654,11,0
101,4/8/2006,60,113655,11,0
101,31/10/2001,60,113657,11,0
107,4/4/2017,69,113659,11,0
311,18/5/2015,63,11366,11,0
307,28/11/2006,62,113661,11,0
301,7/4/2011,62,113662,11,0
307,7/9/1998,62,113663,11,0
103,13/1/1979,69,113666,11,0
312,31/5/2004,63,113668,11,0
101,22/12/1988,60,113669,11,0
107,19/10/1984,69,11367,11,0
302,13/5/2009,62,113670,11,0
303,7/3/2013,62,113671,11,0
101,2/3/2010,60,113672,11,0
304,10/6/2015,62,113673,11,0
101,4/3/1982,60,113675,11,0
104,18/3/2013,69,113676,11,0
103,12/6/2013,69,113677,11,0
101,1/9/1994,60,113679,11,0
104,9/3/2015,69,113681,11,0
107,19/5/2009,69,113684,11,0
301,2/6/2010,62,113685,12,0
310,8/3/2013,62,113687,11,1
101,8/3/2016,60,113688,11,0
310,4/12/2007,62,113689,11,0
104,28/12/1999,69,11369,11,0
372,21/11/1995,63,113690,11,0
103,2/7/2011,69,113693,11,0
302,14/5/2001,62,113694,11,0
104,25/10/2013,69,113695,11,0
107,10/1/2008,69,113696,12,0
301,29/12/2000,62,113697,11,0
301,30/12/2010,62,113699,11,0
371,10/1/2018,62,1137,11,0
304,21/10/1978,62,11370,11,0
107,22/4/2017,69,113700,11,0
303,24/8/2007,62,113701,11,0
104,14/8/2018,69,113703,11,0
310,28/5/2015,62,113704,11,0
101,7/7/2018,60,113705,11,0
313,29/10/1997,63,113707,11,0
104,22/6/2015,69,11371,11,0
311,6/1/2010,63,113712,11,0
104,7/4/1997,69,113713,11,0
371,2/5/2012,62,113714,11,0
101,30/7/1999,60,113715,11,0
104,9/7/2016,69,113716,11,0
301,7/11/2016,62,113717,11,0
101,16/12/1996,60,113718,11,0
307,30/6/2003,62,113719,11,0
101,14/8/2010,60,11372,11,0
101,31/12/1989,60,113720,11,0
103,5/6/2010,69,113724,11,1
301,23/1/2004,62,113725,11,0
104,23/12/2015,69,113728,11,0
310,10/8/2009,62,11373,12,0
105,19/10/2015,69,113730,11,0
101,20/4/1995,60,113731,11,1
303,25/9/1996,62,113732,11,0
311,29/12/2011,63,113734,11,0
302,7/2/2002,62,113736,11,0
371,23/1/2013,62,113737,11,1
101,8/8/2010,60,113738,11,0
313,13/9/2010,63,11374,11,0
103,31/1/2002,69,113740,11,0
101,25/8/1981,60,113741,11,0
104,12/7/2014,69,113742,11,0
101,23/7/1987,60,113743,11,0
310,8/6/1994,62,113744,11,0
305,26/7/1988,62,113745,11,1
371,22/6/1987,62,113746,11,0
101,4/5/2009,60,113747,11,0
101,3/9/2016,60,113748,11,0
301,8/10/2012,62,113749,11,0
104,28/1/1986,69,11375,11,0
103,20/6/2016,69,113751,11,0
107,9/10/2010,69,113752,11,0
101,15/11/1988,60,113753,11,0
301,20/7/2011,62,113756,11,0
302,14/5/2001,62,113759,11,0
101,17/7/1986,60,113760,11,0
104,23/2/2013,69,113762,11,0
104,30/8/1995,69,113763,11,0
311,25/8/2016,63,113764,11,0
101,23/4/1981,60,113765,11,0
101,14/7/2011,60,113766,11,0
104,19/2/2009,69,113767,12,0
101,19/2/2008,60,113768,11,0
107,22/4/1999,69,113769,11,0
107,29/1/2001,69,113770,11,0
104,18/2/2014,69,113772,11,1
301,8/1/2008,62,113774,11,0
302,23/1/2008,62,113777,11,1
303,11/10/2014,62,113778,11,0
313,9/3/2013,63,113779,11,0
310,21/2/2015,62,113780,11,0
310,18/8/1997,62,113781,11,0
312,22/9/2010,63,113782,11,0
107,22/12/2015,69,113783,11,0
101,7/5/1999,60,113784,11,0
104,13/11/1995,69,113785,11,0
302,8/6/2009,62,113786,11,0
101,8/12/1994,60,113787,11,0
101,10/1/1986,60,113790,11,0
304,23/6/2015,62,113791,11,0
303,15/12/2004,62,113793,11,0
309,21/2/2011,62,113794,11,0
310,10/5/2011,62,113797,11,0
306,21/11/1990,63,113800,11,0
311,4/8/2015,63,113802,11,0
310,30/5/1990,62,113803,12,0
304,30/9/2013,62,113804,11,0
301,2/7/2007,62,113805,11,0
104,16/5/2013,69,113806,11,0
310,21/12/2015,62,113807,11,0
302,23/1/1985,62,113808,11,0
101,28/10/2011,60,11381,11,0
310,20/10/1994,62,113810,12,0
310,15/11/2013,62,113811,11,0
103,9/8/2014,69,113812,11,0
101,30/8/2007,60,113813,11,0
302,3/12/1996,62,113815,11,1
104,5/9/1996,69,113816,11,0
104,26/8/1996,69,113818,11,0
104,7/6/1994,69,11382,11,0
101,30/10/2000,60,113820,11,0
312,1/10/2016,63,113821,11,0
309,24/11/1994,62,113823,11,0
303,19/11/2002,62,113824,11,0
104,9/7/2004,69,113825,11,0
306,3/3/2010,63,113826,11,0
101,27/11/2000,60,113828,11,0
307,21/5/2016,62,113829,11,0
107,24/3/2013,69,113830,11,0
104,27/3/1998,69,113835,11,0
301,22/2/2006,62,113836,11,0
101,26/3/2012,60,113838,11,0
101,19/11/1993,60,113839,11,0
312,20/9/1990,63,113840,11,0
104,29/12/2015,69,113842,11,0
104,26/8/1998,69,113843,11,1
311,22/5/2017,63,113845,11,0
101,25/12/2005,60,113848,11,0
310,26/6/2000,62,113849,11,0
101,28/7/2011,60,11385,11,0
301,11/10/2002,62,113851,11,0
309,3/7/2015,62,113852,11,0
371,12/4/2006,62,113853,11,0
103,6/5/1994,69,113855,11,0
103,16/4/2009,69,113856,11,0
104,22/5/1996,69,113857,11,0
101,9/9/2013,60,113858,11,0
104,10/12/2016,69,113859,11,0
104,11/8/2018,69,11386,11,0
303,23/1/2008,62,113861,11,0
301,7/11/1989,62,113862,11,0
306,27/4/2017,63,113864,11,0
104,27/7/1983,69,113865,11,0
311,5/5/2017,63,113866,11,0
104,20/7/2017,69,113867,51,1
101,26/11/1991,60,113868,11,0
101,29/3/1989,60,113870,11,0
101,7/5/1997,60,113871,11,0
302,4/10/2000,62,113872,11,0
312,14/11/2015,63,113875,11,0
301,3/11/2017,62,113877,11,0
309,1/10/2016,62,113878,11,0
301,26/10/2007,62,113879,11,0
301,16/10/1998,62,11388,11,0
311,11/11/2016,63,113880,11,0
310,31/1/2014,62,113881,11,0
101,18/6/2015,60,113883,11,0
311,4/4/2002,63,113884,11,0
310,18/11/2017,62,113885,11,0
107,18/3/2016,69,113888,11,0
101,17/10/1983,60,113889,11,1
104,13/12/1984,69,113890,11,0
103,16/9/2008,69,113892,11,0
304,25/3/2005,62,113893,11,0
103,23/3/2011,69,113894,51,0
308,8/4/2003,63,113895,11,0
307,7/1/2012,62,113899,11,0
371,1/9/2008,62,1139,11,0
101,8/11/1977,60,11390,12,0
307,8/11/2017,62,113900,11,0
371,19/5/1993,62,113901,11,0
301,13/7/2018,62,113903,11,0
107,17/11/2008,69,113904,11,1
107,22/6/2016,69,113906,11,0
303,12/6/1984,62,113907,11,0
101,23/11/2006,60,113910,11,0
310,28/4/1987,62,113911,11,0
101,1/12/1980,60,113912,11,0
101,4/6/2008,60,113913,11,0
101,21/2/2015,60,113914,11,0
371,23/11/1988,62,113915,11,0
301,2/10/1996,62,113916,11,0
101,27/2/1998,60,113917,11,0
301,25/2/1983,62,113918,11,0
303,28/3/1988,62,113919,11,0
304,30/10/2006,62,11392,11,0
101,3/9/1997,60,113920,11,0
101,8/10/1992,60,113923,11,0
101,9/12/1978,60,113924,11,0
307,27/5/2015,62,113925,11,1
101,25/5/1977,60,113926,11,0
101,24/9/2002,60,113927,11,0
101,22/11/2007,60,113928,11,0
301,1/10/2007,62,113929,11,0
101,6/11/2012,60,113931,11,0
107,16/12/2015,69,113932,11,1
309,31/7/1985,62,113937,11,0
101,13/6/2011,60,113938,11,0
310,9/5/2008,62,113939,11,1
104,27/12/2012,69,113940,11,0
305,24/7/2009,62,113941,11,0
302,14/2/2005,62,113942,11,0
303,30/12/1994,62,113944,11,0
104,21/10/1994,69,113945,11,0
101,3/12/2004,60,113946,11,0
306,15/7/2010,63,113947,11,0
311,15/12/2010,63,113949,11,0
101,19/11/1985,60,11395,11,0
101,29/12/1986,60,113950,11,0
301,21/1/2013,62,113953,11,0
307,30/12/1997,62,113954,11,0
311,29/9/2015,63,113955,11,0
302,24/11/2012,62,113957,11,0
311,19/12/1997,63,113958,11,0
303,21/2/2015,62,11396,11,0
311,1/2/2010,63,113960,11,0
312,30/6/2003,63,113962,11,0
101,21/2/1978,60,113963,11,0
306,31/12/1998,63,113964,11,0
307,14/5/2015,62,113965,11,0
101,5/7/2010,60,113966,12,0
303,24/8/2007,62,113967,11,0
301,8/1/1998,62,113968,11,0
101,15/9/1983,60,113969,11,0
303,19/10/2011,62,11397,11,0
104,14/11/2016,69,113970,11,0
101,19/12/2000,60,113971,11,0
101,4/1/2010,60,113973,11,0
101,27/1/2009,63,113974,11,0
301,12/10/2001,62,113976,11,0
301,6/10/2007,62,113978,11,0
107,29/9/1989,69,113979,11,0
101,17/10/2007,60,11398,11,0
104,6/6/2006,69,113980,11,0
101,17/10/1988,60,113981,11,0
302,29/2/2008,62,113982,11,0
303,9/12/1996,62,113983,11,0
311,25/6/1993,63,113987,11,0
101,7/4/2000,60,113988,11,0
310,4/12/2003,62,113989,11,0
101,25/10/2004,60,11399,11,0
307,26/10/2006,62,113990,11,0
306,29/12/1986,63,113991,11,0
107,31/12/2004,69,113992,11,0
311,28/6/2002,63,113994,11,0
103,28/4/2006,69,113995,11,0
101,10/12/2012,60,113996,12,0
310,27/9/1990,62,114,11,1
303,4/2/2015,62,114001,11,0
304,29/10/2002,62,114002,11,0
206,21/10/2011,69,114003,11,0
101,11/5/2016,60,114004,11,0
311,29/12/2016,63,114006,11,0
310,10/2/1986,62,114008,11,0
107,8/2/1989,69,114009,11,0
309,9/5/2015,62,11401,11,0
101,17/2/1999,60,114012,11,0
305,25/6/1985,62,114014,11,0
104,10/9/1981,69,114015,11,0
103,19/4/2010,69,114017,11,0
307,7/12/2009,62,114018,11,0
301,30/5/2014,62,114023,11,0
307,31/10/1985,62,114024,11,0
103,7/4/2007,69,114025,51,0
101,22/12/2003,60,114026,11,0
307,17/5/1995,62,114030,11,0
311,31/12/1996,63,114033,11,0
304,4/3/2016,62,114034,11,0
103,25/5/2012,69,114036,11,0
301,9/1/1985,62,114038,11,0
312,21/6/2017,63,11404,11,0
311,20/4/1992,63,114041,11,0
101,17/12/2007,60,114042,11,0
301,13/12/2007,62,114045,11,0
101,11/6/2012,60,114046,11,1
101,23/7/1999,60,114047,11,0
307,18/6/2016,62,114048,11,0
310,19/8/2009,62,114050,11,0
371,26/7/2006,62,114051,11,0
379,18/6/2011,63,114054,11,0
101,30/11/1984,60,114056,11,0
107,29/9/2016,69,114057,11,0
312,31/8/2016,63,114058,11,0
305,14/10/2002,62,11406,11,0
101,14/7/2008,60,114061,11,0
104,21/10/1981,69,114063,11,0
104,15/12/2008,69,114065,11,0
303,18/6/2008,62,114067,11,0
101,26/11/1981,60,114068,11,0
101,26/9/1994,60,114069,11,0
104,15/3/2013,69,11407,11,0
101,22/9/1993,60,114070,11,0
301,25/10/2016,62,114071,11,0
101,3/3/2010,60,114073,11,0
304,8/8/2016,62,114074,11,0
103,24/4/2008,69,114076,11,0
101,1/12/1995,60,114077,11,0
103,6/12/2014,69,114079,11,0
104,31/3/2011,69,11408,11,0
306,16/5/2002,63,114080,11,0
301,2/2/2015,62,114081,11,0
308,30/10/2001,63,114082,11,0
305,18/4/2017,62,114083,11,1
311,18/10/2014,63,114084,11,0
305,28/6/2002,62,114086,11,0
301,13/1/2015,62,114088,11,0
312,31/12/2004,63,114090,11,1
101,1/6/2012,60,114091,11,0
101,15/6/1989,60,114092,11,0
104,8/6/2010,69,114093,11,0
306,20/4/1992,63,114094,11,0
104,3/3/2015,69,114095,11,0
101,18/11/2011,60,114096,11,0
301,11/11/1985,62,114099,11,0
101,10/11/1998,60,1141,11,0
309,4/12/2003,62,11410,11,0
301,27/9/1977,62,114100,11,0
101,3/10/2014,60,114102,11,0
305,24/4/2017,62,114103,11,0
101,26/12/2012,60,114104,11,0
101,28/12/1990,60,114105,11,1
101,18/11/2015,60,114106,51,0
311,19/12/2013,63,114108,11,0
101,19/9/2011,60,11411,11,0
311,25/6/1993,63,114110,11,0
307,16/1/2013,62,114111,11,0
101,26/4/1980,60,114112,11,0
103,2/12/2010,69,114116,11,0
312,23/5/2002,63,114117,11,0
101,19/9/1990,60,114118,11,0
302,9/6/1995,62,11412,11,0
302,23/10/1985,62,114120,11,0
104,17/3/2012,69,114123,11,0
306,31/12/2004,63,114128,11,0
104,29/1/2002,69,11413,11,0
371,15/8/2015,62,114130,11,0
104,5/8/1983,69,114132,11,0
306,26/10/2010,63,114134,11,0
107,6/6/2012,69,114136,11,0
306,31/12/1996,63,114137,11,0
107,29/4/2015,69,114138,11,0
312,19/9/2016,63,114139,11,0
101,23/11/2007,60,114140,11,0
307,29/11/1991,62,114142,11,0
101,30/9/2003,60,114143,11,0
308,20/4/2015,63,114144,11,0
311,9/8/2014,63,114145,11,0
307,4/11/2008,62,114147,11,0
104,8/10/2007,69,114148,11,0
103,6/5/2015,69,11415,11,0
372,27/10/1989,63,114150,11,0
104,10/12/2016,69,114151,11,0
371,9/10/1980,62,114153,11,0
306,28/2/2007,63,114154,11,0
311,24/11/1992,63,114155,11,0
101,28/5/2013,60,114156,11,1
303,25/3/2002,62,114157,11,0
105,31/1/1997,69,114159,11,0
101,4/10/1988,60,11416,11,0
104,20/12/2016,69,114160,11,0
101,13/6/2011,60,114161,11,0
101,20/6/2008,60,114162,11,0
101,17/8/1979,60,114163,11,0
104,30/10/1995,69,114164,11,0
302,29/1/2004,62,114167,11,0
313,14/10/2014,63,114168,11,0
105,13/9/1994,69,114169,11,0
101,5/6/2009,60,11417,11,0
107,15/7/2017,69,114170,11,0
309,24/7/2007,62,114171,11,0
107,2/4/2013,69,114172,11,0
306,29/8/2002,63,114173,11,1
103,22/12/2009,69,114174,51,0
101,28/6/2004,60,114175,11,0
101,16/6/2004,60,114177,11,0
312,18/1/2017,63,114179,11,0
104,21/8/2013,69,11418,11,0
312,19/6/2017,63,114181,11,0
306,10/3/2008,63,114183,11,0
104,12/9/2015,69,114184,11,0
101,6/10/1999,60,114186,11,0
101,29/8/2006,60,114187,11,0
379,9/1/2013,63,114189,11,0
101,22/11/2008,60,114191,11,0
301,26/5/2016,62,114192,11,0
304,29/12/1999,62,114194,11,0
302,20/9/2005,62,114195,11,0
101,27/1/2009,63,114197,11,0
313,22/5/2018,63,114198,11,0
311,7/5/2002,63,114199,11,0
